mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
113	113	516	516	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1173								
114	114	518	518	4.0	0	0	Chord	3/2	1	1	1	1	1	1174	la,							
114	114	518	518	4.0	0	0	Chord	3/2	2	1	1	1	1	1175	la,							
114	114	522	522	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1176	per							
114	114	518	518	4.0	0	0	Chord	3/2	3	1	1	1	1	1177								
114	114	522	522	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1178								
115	115	528	528	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1179	per							
115	115	524	524	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	1180	in-							
115	115	525	525	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	1181	fi-							
115	115	526	526	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	1182	ni-							
115	115	527	527	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	1183	ta							
115	115	528	528	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	1184	se-							
115	115	529	529	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1185	cu-							
115	115	524	524	4.0	0	0	Chord	3/2	3	1	1	1	1	1186								
115	115	528	528	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1187								
116	116	530	530	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	1188	in-							
116	116	531	531	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	1189	fi-							
116	116	532	532	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	1190	ni-							
116	116	533	533	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	1191	ta							
116	116	534	534	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	1192	se-							
116	116	535	535	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	1193	cu-							
116	116	530	530	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	1194	lo-							
116	116	530	530	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1195								
116	116	532	532	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1196								
116	116	534	534	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1197								
117	117	536	536	4.0	0	0	Chord	3/2	1	1	1	1	1	1198	lo-							
117	117	540	540	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1199	rum							
117	117	536	536	4.0	0	0	Chord	3/2	2	1	1	1	1	1200								
117	117	540	540	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	1201	rum							
117	117	536	536	4.0	0	0	Chord	3/2	3	1	1	1	1	1202								
117	117	540	540	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1203								
118	118	542	542	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	1204								
118	118	544	544	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	1205	se-							
118	118	546	546	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1206	cu-							
118	118	542	542	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	1207								
118	118	544	544	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	1208	se-							
118	118	547	547	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	1209	cu-							
118	118	542	542	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	1210								
118	118	544	544	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	1211	4							
118	118	546	546	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	1212								
119	119	548	548	4.0	0	0	Chord	4/4	1	1	1	1	1	1213	la,							
119	119	548	548	4.0	0	0	Chord	4/4	2	1	1	1	1	1214	la,							
119	119	548	548	4.0	0	0	Chord	4/4	3	1	1	1	1	1215								
120	120	554	554	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1216	A-							27
120	120	1111/2	1111/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1217								27
120	120	554	554	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1218								
121	121	556	556	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	1219								27
121	121	1115/2	1115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1220								27
121	121	558	558	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1221								27
121	121	556	556	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	1222	A-							28
121	121	1115/2	1115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1223								28
121	121	558	558	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	1224								28
121	121	1119/2	1119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1225								28
121	121	556	556	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1226								
121	121	558	558	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1227								
122	122	560	560	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1228								27
122	122	1121/2	1121/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1229								27
122	122	2243/4	2243/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1230								27
122	122	561	561	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1231								27
122	122	2245/4	2245/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1232								27
122	122	1123/2	1123/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1233								27
122	122	2247/4	2247/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1234								27
122	122	562	562	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1235								27
122	122	1127/2	1127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1236								27
122	122	560	560	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1237								28
122	122	562	562	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1238								28
122	122	1125/2	1125/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1239								28
122	122	2251/4	2251/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1240								28
122	122	563	563	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1241								28
122	122	2253/4	2253/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1242								28
122	122	1127/2	1127/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1243								28
122	122	2255/4	2255/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1244								28
122	122	560	560	4.0	0	0	Chord	4/4	3	1	1	1	1	1245								
123	123	564	564	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	1246								27
123	123	566	566	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1247								27
123	123	567	567	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1248								
123	123	564	564	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1249								28
123	123	566	566	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1250								28
123	123	567	567	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1251								
123	123	564	564	4.0	0	0	Chord	4/4	3	1	1	1	1	1252								
124	124	568	568	4.0	0	0	Chord	4/4	1	1	1	1	1	1253	men.							
124	124	568	568	4.0	0	0	Chord	4/4	2	1	1	1	1	1254	men.							
124	124	568	568	4.0	0	0	Chord	4/4	3	1	1	1	1	1255								
